"CustomerID","Gender","Age","ResCountry"
5225,"female",29,"France"
5226,"male",22,"France"
5227,"female",67,"France"
5228,"male",37,"France"
5229,"male",36,"Italy"
5230,"female",42,"France"
5231,"male",27,"Belgium"
5232,"male",25,"France"
5233,"male",76,"UK"
5234,"female",32,"France"
5235,"female",35,"France"
5236,"female",33,"France"
5237,"male",35,"Belgium"
5238,"male",49,"France"
5239,"female",24,"Belgium"
5240,"female",61,"Germany"
5241,"male",21,"France"
5242,"female",27,"Germany"
5243,"male",37,"Germany"
5244,"female",25,"France"
5245,"male",89,"UK"
5246,"male",35,"France"
5247,"female",22,"France"
5248,"male",36,"Spain"
5249,"male",41,"France"
5250,"male",34,"France"
5251,"male",45,"Italy"
5252,"female",17,"France"
5253,"male",29,"France"
5254,"female",39,"France"
5255,"female",31,"France"
5256,"male",39,"Belgium"
5257,"male",36,"Germany"
5258,"male",45,"France"
5259,"female",26,"Portugal"
5260,"male",60,"France"
5261,"female",46,"Spain"
5262,"female",69,"France"
5263,"male",57,"France"
5264,"female",57,"Italy"
5265,"female",89,"France"
5266,"female",63,"France"
5267,"female",55,"Belgium"
5268,"female",48,"Belgium"
5269,"male",17,"France"
5270,"female",82,"France"
5271,"male",46,"UK"
5272,"male",17,"France"
5273,"male",33,"France"
5274,"female",22,"France"
5275,"female",19,"Belgium"
5276,"female",37,"Germany"
5277,"male",27,"UK"
5278,"female",80,"Belgium"
5279,"male",45,"Portugal"
5280,"female",65,"France"
5281,"female",61,"France"
5282,"female",20,"France"
5283,"male",75,"France"
5284,"male",38,"France"
5285,"female",30,"UK"
5286,"female",19,"France"
5287,"female",17,"UK"
5288,"female",21,"Germany"
5289,"male",76,"France"
5290,"male",56,"Belgium"
5291,"female",60,"France"
5292,"male",82,"UK"
5293,"female",17,"UK"
5294,"female",19,"UK"
5295,"female",23,"France"
5296,"other",19,"France"
5297,"male",56,"France"
5298,"male",20,"Belgium"
5299,"male",44,"France"
5300,"male",31,"France"
5301,"male",24,"France"
5302,"male",44,"France"
5303,"female",38,"France"
5304,"female",19,"France"
5305,"male",41,"France"
5306,"female",28,"Germany"
5307,"male",40,"France"
5308,"female",22,"France"
5309,"male",17,"France"
5310,"male",25,"France"
5311,"male",30,"France"
5312,"male",19,"France"
5313,"male",63,"France"
5314,"female",52,"France"
5315,"male",65,"France"
5316,"female",23,"France"
5317,"male",24,"France"
5318,"male",50,"UK"
5319,"male",16,"UK"
5320,"female",71,"France"
5321,"male",23,"UK"
5322,"male",23,"Italy"
5323,"female",20,"France"
5324,"female",64,"France"
5325,"male",32,"France"
5326,"female",22,"France"
5327,"male",34,"France"
5328,"male",28,"France"
5329,"female",34,"Belgium"
5330,"female",27,"Belgium"
5331,"female",25,"France"
5332,"male",19,"France"
5333,"male",21,"Belgium"
5334,"male",48,"France"
5335,"male",38,"France"
5336,"male",77,"France"
5337,"male",17,"UK"
5338,"female",41,"France"
5339,"female",51,"France"
5340,"female",71,"Italy"
5341,"male",16,"Italy"
5342,"male",75,"France"
5343,"female",35,"Germany"
5344,"female",63,"Belgium"
5345,"female",72,"France"
5346,"female",20,"France"
5347,"female",33,"France"
5348,"female",26,"France"
5349,"female",35,"UK"
5350,"female",24,"UK"
5351,"male",54,"Belgium"
5352,"female",30,"Belgium"
5353,"female",45,"France"
5354,"female",20,"Germany"
5355,"female",26,"France"
5356,"male",68,"France"
5357,"male",16,"France"
5358,"female",66,"France"
5359,"male",23,"Belgium"
5360,"male",33,"Belgium"
5361,"female",42,"France"
5362,"male",68,"UK"
5363,"female",31,"Belgium"
5364,"male",83,"France"
5365,"female",31,"France"
5366,"male",27,"Belgium"
5367,"female",22,"UK"
5368,"male",20,"Belgium"
5369,"male",50,"France"
5370,"male",72,"Germany"
5371,"female",88,"UK"
5372,"female",41,"Italy"
5373,"female",35,"Germany"
5374,"female",20,"France"
5375,"female",41,"Italy"
5376,"male",81,"UK"
5377,"female",21,"France"
5378,"male",29,"France"
5379,"male",27,"UK"
5380,"male",22,"UK"
5381,"male",28,"Italy"
5382,"male",30,"UK"
5383,"male",53,"Belgium"
5384,"female",29,"France"
5385,"female",37,"France"
5386,"other",80,"UK"
5387,"female",32,"France"
5388,"male",61,"Italy"
5389,"female",52,"France"
5390,"male",18,"France"
5391,"male",25,"Germany"
5392,"female",26,"France"
5393,"female",55,"France"
5394,"female",55,"UK"
5395,"male",32,"France"
5396,"female",24,"France"
5397,"female",19,"France"
5398,"male",47,"France"
5399,"female",31,"France"
5400,"female",16,"UK"
5401,"female",68,"Belgium"
5402,"male",43,"France"
5403,"female",40,"France"
5404,"other",51,"France"
5405,"female",87,"Belgium"
5406,"male",25,"Germany"
5407,"male",27,"France"
5408,"female",43,"France"
5409,"female",56,"UK"
5410,"male",36,"France"
5411,"male",19,"France"
5412,"male",23,"UK"
5413,"male",51,"Italy"
5414,"male",48,"France"
5415,"female",32,"France"
5416,"female",17,"Spain"
5417,"female",47,"France"
5418,"female",89,"France"
5419,"female",44,"UK"
5420,"male",68,"France"
5421,"female",51,"France"
5422,"male",42,"France"
5423,"female",47,"UK"
5424,"female",30,"Belgium"
5425,"female",38,"France"
5426,"male",21,"Belgium"
5427,"female",53,"Belgium"
5428,"female",38,"UK"
5429,"female",21,"France"
5430,"female",19,"France"
5431,"male",22,"France"
5432,"male",26,"UK"
5433,"male",25,"France"
5434,"male",39,"UK"
5435,"male",34,"Belgium"
5436,"male",39,"France"
5437,"male",51,"Portugal"
5438,"other",46,"France"
5439,"female",18,"Spain"
5440,"female",33,"France"
5441,"male",16,"UK"
5442,"female",34,"France"
5443,"male",21,"France"
5444,"male",67,"France"
5445,"female",20,"France"
5446,"male",40,"Germany"
5447,"male",74,"Belgium"
5448,"female",32,"UK"
5449,"female",41,"France"
5450,"female",72,"UK"
5451,"male",54,"Spain"
5452,"female",34,"Germany"
5453,"female",28,"France"
5454,"male",51,"UK"
5455,"female",31,"Portugal"
5456,"male",60,"France"
5457,"female",34,"Belgium"
5458,"female",28,"UK"
5459,"female",17,"France"
5460,"male",44,"France"
5461,"male",45,"France"
5462,"female",52,"Belgium"
5463,"male",21,"France"
5464,"female",36,"UK"
5465,"male",63,"Belgium"
5466,"female",17,"France"
5467,"male",27,"France"
5468,"female",45,"Portugal"
5469,"male",30,"France"
5470,"male",40,"UK"
5471,"male",17,"Belgium"
5472,"female",55,"France"
5473,"male",60,"France"
5474,"female",18,"UK"
5475,"male",35,"UK"
5476,"male",57,"France"
5477,"female",22,"France"
5478,"male",44,"Italy"
5479,"female",44,"Germany"
5480,"male",64,"Belgium"
5481,"female",23,"France"
5482,"male",18,"France"
5483,"female",19,"France"
5484,"male",49,"France"
5485,"female",19,"France"
5486,"female",53,"France"
5487,"male",57,"France"
5488,"male",37,"Portugal"
5489,"female",60,"Spain"
5490,"male",24,"France"
5491,"female",20,"France"
5492,"other",32,"France"
5493,"female",70,"France"
5494,"male",33,"France"
5495,"female",30,"UK"
5496,"female",74,"UK"
5497,"male",89,"France"
5498,"male",28,"Italy"
5499,"female",42,"Spain"
5500,"male",79,"Belgium"
5501,"female",31,"France"
5502,"male",29,"France"
5503,"female",20,"UK"
5504,"female",38,"France"
5505,"male",23,"Italy"
5506,"male",83,"France"
5507,"other",64,"France"
5508,"female",18,"Belgium"
5509,"female",29,"France"
5510,"male",53,"France"
5511,"male",18,"France"
5512,"female",83,"France"
5513,"female",39,"France"
5514,"male",17,"France"
5515,"male",38,"France"
5516,"female",21,"France"
5517,"male",72,"France"
5518,"male",53,"UK"
5519,"female",44,"France"
5520,"male",24,"France"
5521,"female",21,"France"
5522,"female",43,"UK"
5523,"female",86,"France"
5524,"male",41,"France"
5525,"female",46,"Belgium"
5526,"male",70,"UK"
5527,"female",70,"Belgium"
5528,"male",64,"Belgium"
5529,"female",58,"France"
5530,"male",18,"Belgium"
5531,"male",45,"Italy"
5532,"male",40,"France"
5533,"male",46,"France"
5534,"other",45,"France"
5535,"male",89,"France"
5536,"male",66,"Germany"
5537,"male",54,"France"
5538,"female",17,"France"
5539,"male",35,"Portugal"
5540,"male",18,"France"
5541,"female",20,"France"
5542,"female",44,"France"
5543,"female",21,"France"
5544,"female",66,"UK"
5545,"male",52,"France"
5546,"female",37,"France"
5547,"male",26,"Spain"
5548,"female",37,"Belgium"
5549,"female",21,"Germany"
5550,"female",81,"UK"
5551,"male",33,"France"
5552,"male",17,"France"
5553,"male",29,"Italy"
5554,"female",37,"Germany"
5555,"male",28,"Belgium"
5556,"female",85,"France"
5557,"male",82,"France"
5558,"male",42,"France"
5559,"female",36,"France"
5560,"female",22,"France"
5561,"female",45,"France"
5562,"male",46,"France"
5563,"male",21,"France"
5564,"female",38,"Germany"
5565,"male",88,"Belgium"
5566,"female",51,"UK"
5567,"female",78,"France"
5568,"female",17,"France"
5569,"female",36,"France"
5570,"male",28,"France"
5571,"other",44,"France"
5572,"male",21,"UK"
5573,"male",24,"Italy"
5574,"male",33,"UK"
5575,"female",29,"France"
5576,"other",28,"France"
5577,"male",80,"France"
5578,"other",66,"Belgium"
5579,"male",35,"Belgium"
5580,"male",82,"France"
5581,"male",17,"UK"
5582,"male",51,"Germany"
5583,"male",19,"France"
5584,"male",26,"France"
5585,"female",79,"France"
5586,"female",44,"UK"
5587,"male",22,"France"
5588,"male",32,"France"
5589,"male",42,"France"
5590,"male",42,"Belgium"
5591,"female",20,"France"
5592,"female",65,"France"
5593,"female",24,"France"
5594,"female",38,"UK"
5595,"female",79,"France"
5596,"female",45,"France"
5597,"male",19,"UK"
5598,"female",36,"France"
5599,"female",26,"France"
5600,"female",27,"Italy"
5601,"male",37,"Belgium"
5602,"female",18,"Belgium"
5603,"female",64,"France"
5604,"female",24,"UK"
5605,"female",73,"France"
5606,"male",64,"Portugal"
5607,"other",29,"France"
5608,"male",30,"Belgium"
5609,"male",51,"UK"
5610,"male",27,"Belgium"
5611,"female",55,"UK"
5612,"male",28,"France"
5613,"female",86,"Germany"
5614,"female",48,"France"
5615,"male",39,"France"
5616,"male",25,"France"
5617,"female",18,"France"
5618,"male",38,"France"
5619,"male",51,"Belgium"
5620,"male",54,"Italy"
5621,"female",21,"France"
5622,"female",21,"Belgium"
5623,"female",50,"France"
5624,"female",33,"UK"
5625,"male",41,"France"
5626,"male",40,"France"
5627,"male",31,"France"
5628,"female",36,"France"
5629,"male",45,"France"
5630,"female",38,"France"
5631,"female",64,"France"
5632,"male",27,"France"
5633,"female",25,"Italy"
5634,"female",34,"Belgium"
5635,"female",45,"UK"
5636,"female",26,"France"
5637,"female",16,"France"
5638,"male",57,"Belgium"
5639,"male",24,"Belgium"
5640,"female",16,"France"
5641,"female",22,"France"
5642,"female",23,"France"
5643,"female",31,"France"
5644,"male",20,"Belgium"
5645,"female",30,"France"
5646,"male",64,"France"
5647,"female",56,"France"
5648,"female",16,"France"
5649,"male",23,"UK"
5650,"female",38,"France"
5651,"other",25,"UK"
5652,"male",48,"Italy"
5653,"female",40,"UK"
5654,"male",16,"Italy"
5655,"female",62,"Belgium"
5656,"female",73,"France"
5657,"male",64,"France"
5658,"female",44,"UK"
5659,"other",18,"France"
5660,"female",60,"UK"
5661,"female",34,"UK"
5662,"female",22,"UK"
5663,"female",51,"Italy"
5664,"female",48,"France"
5665,"female",19,"Belgium"
5666,"female",74,"France"
5667,"female",44,"France"
5668,"female",77,"France"
5669,"female",61,"UK"
5670,"male",28,"France"
5671,"female",23,"France"
5672,"female",24,"France"
5673,"other",76,"Portugal"
5674,"female",24,"France"
5675,"male",33,"Belgium"
5676,"male",22,"Belgium"
5677,"other",39,"France"
5678,"male",56,"France"
5679,"male",26,"UK"
5680,"female",51,"France"
5681,"female",53,"UK"
5682,"female",36,"Germany"
5683,"female",23,"Belgium"
5684,"female",39,"France"
5685,"male",82,"France"
5686,"female",74,"Italy"
5687,"female",57,"France"
5688,"female",50,"France"
5689,"male",45,"France"
5690,"male",28,"Belgium"
5691,"male",34,"France"
5692,"male",19,"Belgium"
5693,"male",53,"Belgium"
5694,"male",27,"France"
5695,"female",70,"France"
5696,"female",71,"France"
5697,"female",51,"Spain"
5698,"female",35,"France"
5699,"female",25,"France"
5700,"female",87,"France"
5701,"male",39,"France"
5702,"male",16,"France"
5703,"male",46,"France"
5704,"male",20,"France"
5705,"female",55,"UK"
5706,"male",24,"Belgium"
5707,"male",35,"France"
5708,"female",22,"UK"
5709,"other",81,"UK"
5710,"female",33,"Belgium"
5711,"other",18,"UK"
5712,"female",90,"France"
5713,"female",60,"Belgium"
5714,"male",40,"France"
5715,"male",71,"Italy"
5716,"male",67,"France"
5717,"female",48,"France"
5718,"male",17,"France"
5719,"male",73,"France"
5720,"male",25,"Belgium"
5721,"female",28,"France"
5722,"male",26,"Belgium"
5723,"male",62,"Spain"
5724,"male",20,"France"
5725,"female",34,"France"
5726,"male",31,"France"
5727,"male",20,"France"
5728,"female",62,"France"
5729,"female",58,"France"
5730,"male",75,"France"
5731,"female",44,"Germany"
5732,"male",50,"France"
5733,"female",59,"UK"
5734,"male",66,"France"
5735,"male",18,"France"
5736,"other",60,"France"
5737,"male",19,"France"
5738,"male",46,"UK"
5739,"female",20,"Italy"
5740,"female",84,"Germany"
5741,"other",45,"France"
5742,"female",37,"Portugal"
5743,"female",26,"France"
5744,"female",17,"Germany"
5745,"male",73,"Belgium"
5746,"female",47,"UK"
5747,"female",70,"Belgium"
5748,"female",89,"Germany"
5749,"female",44,"UK"
5750,"female",18,"Italy"
5751,"male",21,"Italy"
5752,"male",20,"UK"
5753,"male",21,"Portugal"
5754,"female",44,"France"
5755,"male",32,"France"
5756,"male",31,"Germany"
5757,"female",19,"France"
5758,"female",18,"France"
5759,"female",17,"UK"
5760,"male",39,"France"
5761,"female",64,"UK"
5762,"male",45,"France"
5763,"female",24,"France"
5764,"male",26,"France"
5765,"male",51,"Belgium"
5766,"female",78,"Spain"
5767,"male",20,"France"
5768,"female",27,"Italy"
5769,"female",84,"France"
5770,"male",16,"France"
5771,"female",47,"France"
5772,"male",55,"Spain"
5773,"female",66,"Portugal"
5774,"male",28,"Spain"
5775,"male",28,"Belgium"
5776,"male",17,"France"
5777,"male",46,"Germany"
5778,"other",78,"Spain"
5779,"female",69,"UK"
5780,"female",23,"France"
5781,"female",48,"Belgium"
5782,"female",48,"Belgium"
5783,"male",57,"France"
5784,"male",81,"France"
5785,"female",48,"France"
5786,"male",51,"France"
5787,"female",86,"France"
5788,"female",70,"France"
5789,"male",23,"France"
5790,"female",22,"Portugal"
5791,"male",41,"France"
5792,"male",20,"France"
5793,"male",62,"France"
5794,"female",16,"France"
5795,"female",30,"France"
5796,"female",86,"Belgium"
5797,"male",69,"UK"
5798,"female",54,"France"
5799,"female",85,"Belgium"
5800,"male",62,"Spain"
5801,"female",48,"France"
5802,"other",21,"UK"
5803,"female",73,"France"
5804,"male",65,"Spain"
5805,"male",32,"Germany"
5806,"female",35,"UK"
5807,"male",21,"Belgium"
5808,"male",23,"France"
5809,"female",47,"Spain"
5810,"male",65,"France"
5811,"female",46,"France"
5812,"female",31,"France"
5813,"male",22,"Spain"
5814,"female",18,"France"
5815,"male",52,"France"
5816,"female",38,"UK"
5817,"female",27,"UK"
5818,"female",74,"Belgium"
5819,"female",21,"Belgium"
5820,"female",19,"Spain"
5821,"male",41,"France"
5822,"female",44,"France"
5823,"male",56,"France"
5824,"male",29,"France"
5825,"female",60,"Belgium"
5826,"male",20,"France"
5827,"male",72,"France"
5828,"female",19,"UK"
5829,"female",25,"France"
5830,"female",20,"UK"
5831,"female",35,"France"
5832,"male",51,"Portugal"
5833,"male",43,"UK"
5834,"female",28,"UK"
5835,"female",34,"France"
5836,"female",44,"Belgium"
5837,"female",87,"Belgium"
5838,"female",22,"France"
5839,"male",18,"Germany"
5840,"female",18,"UK"
5841,"male",78,"France"
5842,"male",52,"Belgium"
5843,"female",46,"France"
5844,"male",24,"UK"
5845,"female",34,"France"
5846,"male",46,"France"
5847,"male",24,"Belgium"
5848,"male",26,"France"
5849,"male",19,"Portugal"
5850,"male",28,"France"
5851,"female",40,"France"
5852,"female",52,"France"
5853,"female",33,"Spain"
5854,"male",35,"Germany"
5855,"male",52,"UK"
5856,"male",22,"Belgium"
5857,"female",50,"UK"
5858,"female",30,"France"
5859,"female",69,"France"
5860,"other",32,"France"
5861,"male",17,"France"
5862,"male",27,"France"
5863,"female",28,"France"
5864,"female",50,"France"
5865,"female",49,"UK"
5866,"male",78,"France"
5867,"female",16,"Spain"
5868,"male",50,"Belgium"
5869,"female",76,"Spain"
5870,"female",27,"France"
5871,"female",17,"France"
5872,"female",24,"France"
5873,"male",78,"Germany"
5874,"male",21,"Belgium"
5875,"female",25,"France"
5876,"male",29,"France"
5877,"female",32,"UK"
5878,"male",26,"Belgium"
5879,"female",17,"France"
5880,"female",77,"Belgium"
5881,"male",40,"Belgium"
5882,"female",22,"France"
5883,"female",30,"Belgium"
5884,"female",31,"Portugal"
5885,"female",82,"Belgium"
5886,"male",20,"Spain"
5887,"male",44,"UK"
5888,"male",75,"France"
5889,"male",29,"UK"
5890,"male",84,"Italy"
5891,"male",50,"France"
5892,"male",35,"France"
5893,"male",37,"Belgium"
5894,"female",28,"UK"
5895,"male",26,"France"
5896,"male",60,"Germany"
5897,"male",19,"France"
5898,"male",30,"France"
5899,"female",38,"France"
5900,"female",65,"UK"
5901,"male",42,"UK"
5902,"male",28,"Belgium"
5903,"other",40,"France"
5904,"female",49,"France"
5905,"female",35,"France"
5906,"male",27,"France"
5907,"male",57,"France"
5908,"male",17,"France"
5909,"female",17,"France"
5910,"female",25,"France"
5911,"male",61,"France"
5912,"male",76,"France"
5913,"female",54,"UK"
5914,"female",43,"France"
5915,"female",18,"France"
5916,"male",37,"Germany"
5917,"male",34,"France"
5918,"female",46,"France"
5919,"male",66,"UK"
5920,"female",49,"France"
5921,"male",69,"France"
5922,"male",44,"France"
5923,"male",18,"France"
5924,"male",25,"UK"
5925,"male",23,"France"
5926,"male",19,"Germany"
5927,"other",16,"Belgium"
5928,"male",27,"France"
5929,"female",89,"France"
5930,"male",24,"France"
5931,"female",76,"France"
5932,"female",27,"France"
5933,"female",50,"Belgium"
5934,"female",50,"France"
5935,"male",67,"France"
5936,"male",34,"France"
5937,"female",71,"France"
5938,"female",20,"France"
5939,"female",17,"UK"
5940,"female",30,"France"
5941,"other",38,"France"
5942,"male",26,"Italy"
5943,"female",32,"France"
5944,"male",64,"Italy"
5945,"other",39,"Belgium"
5946,"male",30,"UK"
5947,"female",57,"Belgium"
5948,"female",49,"France"
5949,"male",25,"France"
5950,"male",22,"Italy"
5951,"male",37,"France"
5952,"female",77,"France"
5953,"female",33,"France"
5954,"female",32,"France"
5955,"female",27,"UK"
5956,"male",70,"France"
5957,"male",36,"France"
5958,"male",39,"France"
5959,"male",30,"France"
5960,"female",23,"France"
5961,"female",20,"UK"
5962,"female",33,"UK"
5963,"other",43,"France"
5964,"female",24,"Belgium"
5965,"other",25,"Belgium"
5966,"male",34,"France"
5967,"female",36,"France"
5968,"male",70,"France"
5969,"female",42,"Belgium"
5970,"male",26,"France"
5971,"female",38,"Italy"
5972,"male",51,"France"
5973,"female",17,"France"
5974,"female",58,"Germany"
5975,"male",21,"Portugal"
5976,"female",22,"UK"
5977,"male",36,"France"
5978,"male",77,"France"
5979,"male",19,"France"
5980,"male",20,"Spain"
5981,"male",43,"France"
5982,"female",54,"Germany"
5983,"female",60,"UK"
5984,"female",60,"France"
5985,"female",49,"UK"
5986,"male",25,"France"
5987,"male",21,"Italy"
5988,"female",39,"France"
5989,"female",33,"France"
5990,"female",36,"Belgium"
5991,"male",17,"Italy"
5992,"female",18,"France"
5993,"female",24,"France"
5994,"male",60,"France"
5995,"female",59,"France"
5996,"male",52,"UK"
5997,"male",17,"France"
5998,"male",41,"France"
5999,"male",66,"France"
6000,"male",28,"France"
6001,"female",18,"France"
6002,"female",25,"UK"
6003,"female",24,"France"
6004,"male",22,"France"
6005,"female",18,"France"
6006,"male",45,"France"
6007,"female",57,"France"
6008,"male",41,"Belgium"
6009,"other",38,"Spain"
6010,"female",33,"Belgium"
6011,"male",75,"UK"
6012,"male",25,"France"
6013,"male",20,"Portugal"
6014,"male",66,"France"
6015,"female",17,"UK"
6016,"male",25,"France"
6017,"male",74,"UK"
6018,"female",66,"Spain"
6019,"female",78,"France"
6020,"other",43,"France"
6021,"male",32,"Belgium"
6022,"female",26,"France"
6023,"female",22,"France"
6024,"female",21,"France"
6025,"female",47,"France"
6026,"other",57,"France"
6027,"male",61,"France"
6028,"male",23,"UK"
6029,"female",82,"France"
6030,"female",28,"Belgium"
6031,"male",28,"France"
6032,"female",89,"UK"
6033,"male",79,"Germany"
6034,"male",42,"France"
6035,"male",35,"UK"
6036,"male",42,"Portugal"
6037,"male",59,"UK"
6038,"female",26,"France"
6039,"female",21,"France"
6040,"male",42,"Germany"
6041,"male",44,"Belgium"
6042,"male",21,"France"
6043,"female",30,"France"
6044,"female",63,"France"
6045,"male",36,"Belgium"
6046,"female",49,"France"
6047,"male",87,"UK"
6048,"female",33,"UK"
6049,"female",51,"UK"
6050,"female",50,"France"
6051,"female",32,"Belgium"
6052,"male",20,"France"
6053,"female",18,"France"
6054,"female",16,"Belgium"
6055,"female",49,"France"
6056,"female",30,"Belgium"
6057,"male",41,"France"
6058,"female",21,"Belgium"
6059,"male",51,"France"
6060,"male",26,"France"
6061,"female",22,"Spain"
6062,"other",17,"UK"
6063,"female",18,"France"
6064,"male",78,"France"
6065,"female",26,"France"
6066,"female",70,"France"
6067,"female",24,"France"
6068,"female",52,"France"
6069,"male",43,"France"
6070,"female",38,"Portugal"
6071,"male",37,"France"
6072,"female",28,"France"
6073,"female",45,"Germany"
6074,"male",29,"France"
6075,"female",30,"France"
6076,"female",52,"UK"
6077,"male",27,"France"
6078,"female",21,"UK"
6079,"female",79,"France"
6080,"female",27,"Spain"
6081,"male",57,"Belgium"
6082,"other",85,"UK"
6083,"male",25,"France"
6084,"male",18,"UK"
6085,"male",62,"UK"
6086,"male",38,"France"
6087,"male",58,"France"
6088,"male",80,"France"
6089,"male",36,"France"
6090,"male",44,"Germany"
6091,"female",42,"France"
6092,"male",31,"France"
6093,"female",34,"France"
6094,"male",49,"France"
6095,"male",24,"France"
6096,"female",39,"France"
6097,"female",45,"France"
6098,"female",25,"UK"
6099,"female",16,"Belgium"
6100,"female",20,"France"
6101,"female",24,"UK"
6102,"female",39,"France"
6103,"male",63,"UK"
6104,"female",20,"Belgium"
6105,"male",16,"France"
6106,"male",41,"France"
6107,"female",79,"France"
6108,"male",38,"France"
6109,"male",26,"Belgium"
6110,"male",39,"UK"
6111,"female",54,"France"
6112,"male",54,"France"
6113,"male",47,"Belgium"
6114,"male",69,"Germany"
6115,"other",25,"France"
6116,"female",21,"Belgium"
6117,"female",18,"UK"
6118,"female",21,"Germany"
6119,"female",37,"UK"
6120,"female",87,"UK"
6121,"female",30,"Belgium"
6122,"male",69,"UK"
6123,"female",26,"UK"
6124,"female",21,"France"
6125,"male",32,"UK"
6126,"male",44,"UK"
6127,"female",35,"UK"
6128,"female",33,"France"
6129,"other",25,"Belgium"
6130,"female",23,"France"
6131,"female",30,"France"
6132,"female",17,"France"
6133,"male",74,"France"
6134,"female",18,"UK"
6135,"male",20,"France"
6136,"male",37,"Italy"
6137,"male",41,"Italy"
6138,"male",44,"UK"
6139,"male",34,"UK"
6140,"male",35,"Belgium"
6141,"female",77,"Italy"
6142,"male",17,"Belgium"
6143,"male",61,"France"
6144,"male",23,"UK"
6145,"female",54,"France"
6146,"female",16,"France"
6147,"male",31,"France"
6148,"female",56,"UK"
6149,"male",59,"UK"
6150,"male",40,"Italy"
6151,"male",24,"Belgium"
6152,"female",54,"UK"
6153,"female",38,"France"
6154,"male",25,"UK"
6155,"female",19,"France"
6156,"male",27,"Belgium"
6157,"male",22,"France"
6158,"female",16,"France"
6159,"male",23,"France"
6160,"female",44,"France"
6161,"male",54,"France"
6162,"male",63,"France"
6163,"male",58,"Belgium"
6164,"male",43,"UK"
6165,"male",32,"France"
6166,"male",75,"France"
6167,"male",68,"UK"
6168,"female",17,"Belgium"
6169,"female",51,"France"
6170,"female",27,"France"
6171,"male",50,"France"
6172,"male",46,"Belgium"
6173,"female",38,"Belgium"
6174,"male",46,"UK"
6175,"male",17,"Belgium"
6176,"male",35,"France"
6177,"female",34,"UK"
6178,"female",33,"France"
6179,"male",66,"Portugal"
6180,"male",65,"France"
6181,"female",41,"France"
6182,"female",20,"Spain"
6183,"female",22,"France"
6184,"male",17,"Italy"
6185,"female",21,"Portugal"
6186,"male",28,"Italy"
6187,"female",28,"France"
6188,"female",19,"France"
6189,"female",17,"Italy"
6190,"male",25,"France"
6191,"male",33,"Belgium"
6192,"female",25,"France"
6193,"female",35,"Spain"
6194,"male",36,"Germany"
6195,"female",52,"France"
6196,"female",16,"Italy"
6197,"male",28,"Belgium"
6198,"male",18,"France"
6199,"male",17,"UK"
6200,"male",21,"Germany"
6201,"male",23,"France"
6202,"male",16,"France"
6203,"female",54,"France"
6204,"male",20,"France"
6205,"male",42,"France"
6206,"female",37,"France"
6207,"female",20,"France"
6208,"male",89,"France"
6209,"female",48,"Germany"
6210,"other",42,"France"
6211,"male",87,"France"
6212,"male",24,"Belgium"
6213,"female",45,"France"
6214,"other",25,"Belgium"
6215,"female",62,"UK"
6216,"other",81,"France"
6217,"male",24,"France"
6218,"male",31,"France"
6219,"male",54,"France"
6220,"male",27,"Germany"
6221,"male",20,"France"
6222,"female",28,"UK"
6223,"female",75,"France"
6224,"male",60,"Belgium"
6225,"female",35,"Belgium"
6226,"male",23,"France"
6227,"male",39,"France"
6228,"male",31,"France"
6229,"male",26,"UK"
6230,"female",32,"France"
6231,"female",90,"France"
6232,"male",29,"Germany"
6233,"female",85,"France"
6234,"male",44,"Italy"
6235,"female",68,"France"
6236,"male",68,"Belgium"
6237,"female",66,"France"
6238,"female",40,"France"
6239,"female",26,"France"
6240,"female",49,"UK"
6241,"female",74,"France"
6242,"female",37,"France"
6243,"male",52,"France"
6244,"female",35,"France"
6245,"male",66,"Germany"
6246,"male",34,"France"
6247,"female",17,"France"
6248,"female",43,"Italy"
6249,"male",58,"UK"
6250,"female",37,"France"
6251,"male",34,"France"
6252,"male",26,"France"
6253,"female",40,"France"
6254,"female",53,"UK"
6255,"male",38,"France"
6256,"female",58,"France"
6257,"female",27,"France"
6258,"female",37,"Belgium"
6259,"female",50,"France"
6260,"female",22,"France"
6261,"female",20,"UK"
6262,"female",33,"Belgium"
6263,"male",42,"UK"
6264,"female",82,"UK"
6265,"female",40,"France"
6266,"female",83,"France"
6267,"female",41,"France"
6268,"female",47,"UK"
6269,"female",47,"France"
6270,"male",31,"UK"
6271,"female",19,"Italy"
6272,"male",24,"France"
6273,"female",71,"France"
6274,"male",27,"UK"
6275,"female",46,"Italy"
6276,"male",85,"France"
6277,"female",26,"Italy"
6278,"female",23,"France"
6279,"female",16,"UK"
6280,"male",58,"France"
6281,"female",18,"UK"
6282,"male",24,"France"
6283,"male",34,"UK"
6284,"female",42,"France"
6285,"male",18,"Belgium"
6286,"female",23,"UK"
6287,"female",31,"France"
6288,"female",33,"France"
6289,"female",30,"Italy"
6290,"female",20,"UK"
6291,"other",19,"Belgium"
6292,"female",23,"France"
6293,"male",23,"Belgium"
6294,"male",27,"France"
6295,"male",49,"France"
6296,"female",17,"France"
6297,"female",27,"UK"
6298,"male",46,"France"
6299,"male",57,"France"
6300,"other",60,"France"
6301,"male",26,"UK"
6302,"male",23,"UK"
6303,"female",53,"Italy"
6304,"female",80,"Italy"
6305,"female",76,"France"
6306,"female",27,"France"
6307,"female",24,"Belgium"
6308,"female",49,"France"
6309,"female",18,"Belgium"
6310,"female",74,"France"
